latitude,longitude,timestamp
52.51112912513198,13.400778300093878,2024-10-10 08:00:00
52.51109507869055,13.400746277737385,2024-10-10 08:00:03
52.51106103224912,13.400714255380894,2024-10-10 08:00:06
52.51102698580769,13.400682233024401,2024-10-10 08:00:09
52.510992939366254,13.40065021066791,2024-10-10 08:00:12
52.510958892924826,13.400618188311418,2024-10-10 08:00:15
52.51092484648339,13.400586165954927,2024-10-10 08:00:18
52.51089080004196,13.400554143598434,2024-10-10 08:00:21
52.510856753600535,13.400522121241941,2024-10-10 08:00:24
52.5108227071591,13.40049009888545,2024-10-10 08:00:27
52.51078866071767,13.400458076528958,2024-10-10 08:00:30
52.51075461427624,13.400426054172467,2024-10-10 08:00:33
52.51072056783481,13.400394031815974,2024-10-10 08:00:36
52.510686521393374,13.400362009459483,2024-10-10 08:00:39
52.51065247495195,13.40032998710299,2024-10-10 08:00:42
52.51061842851051,13.400297964746498,2024-10-10 08:00:45
52.510584382069084,13.400265942390007,2024-10-10 08:00:48
52.510550335627656,13.400233920033514,2024-10-10 08:00:51
52.51051628918622,13.400201897677023,2024-10-10 08:00:54
52.51048224274479,13.40016987532053,2024-10-10 08:00:57
52.51044819630336,13.400137852964038,2024-10-10 08:01:00
52.51041414986193,13.400105830607547,2024-10-10 08:01:03
52.510380103420495,13.400073808251054,2024-10-10 08:01:06
52.51034605697907,13.400041785894564,2024-10-10 08:01:09
52.51031201053764,13.40000976353807,2024-10-10 08:01:12
52.510277964096204,13.39997774118158,2024-10-10 08:01:15
52.510243917654776,13.399945718825087,2024-10-10 08:01:18
52.51020987121334,13.399913696468595,2024-10-10 08:01:21
52.51017582477191,13.399881674112104,2024-10-10 08:01:24
52.51014177833048,13.399849651755611,2024-10-10 08:01:27
52.51010773188905,13.39981762939912,2024-10-10 08:01:30
52.51007368544762,13.399785607042627,2024-10-10 08:01:33
52.51003963900619,13.399753584686136,2024-10-10 08:01:36
52.51000559256476,13.399721562329644,2024-10-10 08:01:39
52.509971546123325,13.399689539973151,2024-10-10 08:01:42
52.5099374996819,13.39965751761666,2024-10-10 08:01:45
52.50990345324046,13.399625495260167,2024-10-10 08:01:48
52.509869406799034,13.399593472903677,2024-10-10 08:01:51
52.5098353603576,13.399561450547184,2024-10-10 08:01:54
52.50980131391617,13.399529428190693,2024-10-10 08:01:57
52.50976726747474,13.3994974058342,2024-10-10 08:02:00
52.50973322103331,13.399465383477708,2024-10-10 08:02:03
52.50969917459188,13.399433361121217,2024-10-10 08:02:06
52.509665128150445,13.399401338764724,2024-10-10 08:02:09
52.50963108170902,13.399369316408233,2024-10-10 08:02:12
52.50959703526758,13.39933729405174,2024-10-10 08:02:15
52.509562988826154,13.39930527169525,2024-10-10 08:02:18
52.509528942384726,13.399273249338757,2024-10-10 08:02:21
52.50949489594329,13.399241226982264,2024-10-10 08:02:24
52.50946084950186,13.399209204625773,2024-10-10 08:02:27
52.50942680306043,13.39917718226928,2024-10-10 08:02:30
52.509392756619,13.39914515991279,2024-10-10 08:02:33
52.509358710177565,13.399113137556297,2024-10-10 08:02:36
52.50932466373614,13.399081115199804,2024-10-10 08:02:39
52.50929061729471,13.399049092843313,2024-10-10 08:02:42
52.509256570853275,13.39901707048682,2024-10-10 08:02:45
52.50922252441185,13.39898504813033,2024-10-10 08:02:48
52.50918847797041,13.398953025773837,2024-10-10 08:02:51
52.509154431528984,13.398921003417346,2024-10-10 08:02:54
52.50912038508755,13.398888981060853,2024-10-10 08:02:57
52.50908633864612,13.39885695870436,2024-10-10 08:03:00
52.50905229220469,13.39882493634787,2024-10-10 08:03:03
