latitude,longitude,timestamp
52.5225852668671,13.405885526920342,2024-10-10 08:00:00
52.522523352888534,13.405811426521156,2024-10-10 08:00:03
52.52246143890998,13.40573732612197,2024-10-10 08:00:06
52.522399524931416,13.405663225722785,2024-10-10 08:00:09
52.52233761095285,13.405589125323601,2024-10-10 08:00:12
52.52227569697429,13.405515024924416,2024-10-10 08:00:15
52.522213782995735,13.40544092452523,2024-10-10 08:00:18
52.52215186901717,13.405366824126045,2024-10-10 08:00:21
52.52208995503861,13.405292723726859,2024-10-10 08:00:24
52.522028041060054,13.405218623327674,2024-10-10 08:00:27
52.52196612708149,13.405144522928488,2024-10-10 08:00:30
52.52190421310293,13.405070422529302,2024-10-10 08:00:33
52.521842299124366,13.404996322130119,2024-10-10 08:00:36
52.52178038514581,13.404922221730933,2024-10-10 08:00:39
52.52171847116725,13.404848121331748,2024-10-10 08:00:42
52.521656557188685,13.404774020932562,2024-10-10 08:00:45
52.52159464321013,13.404699920533377,2024-10-10 08:00:48
52.521532729231566,13.404625820134191,2024-10-10 08:00:51
52.521470815253004,13.404551719735005,2024-10-10 08:00:54
52.52140890127444,13.40447761933582,2024-10-10 08:00:57
52.521346987295885,13.404403518936636,2024-10-10 08:01:00
52.52128507331732,13.40432941853745,2024-10-10 08:01:03
52.52122315933876,13.404255318138265,2024-10-10 08:01:06
52.521161245360204,13.40418121773908,2024-10-10 08:01:09
52.52109933138164,13.404107117339894,2024-10-10 08:01:12
52.52103741740308,13.404033016940708,2024-10-10 08:01:15
52.520975503424516,13.403958916541523,2024-10-10 08:01:18
52.52091358944596,13.40388481614234,2024-10-10 08:01:21
52.5208516754674,13.403810715743154,2024-10-10 08:01:24
52.520789761488835,13.403736615343968,2024-10-10 08:01:27
52.52072784751027,13.403662514944783,2024-10-10 08:01:30
52.52066593353172,13.403588414545597,2024-10-10 08:01:33
52.520604019553154,13.403514314146411,2024-10-10 08:01:36
52.52054210557459,13.403440213747226,2024-10-10 08:01:39
52.520480191596036,13.40336611334804,2024-10-10 08:01:42
52.52041827761747,13.403292012948857,2024-10-10 08:01:45
52.52035636363891,13.403217912549671,2024-10-10 08:01:48
52.52029444966035,13.403143812150486,2024-10-10 08:01:51
52.52023253568179,13.4030697117513,2024-10-10 08:01:54
52.52017062170323,13.402995611352114,2024-10-10 08:01:57
52.52010870772467,13.402921510952929,2024-10-10 08:02:00
52.52004679374611,13.402847410553743,2024-10-10 08:02:03
52.51998487976755,13.40277331015456,2024-10-10 08:02:06
52.519922965788986,13.402699209755374,2024-10-10 08:02:09
52.51986105181042,13.402625109356189,2024-10-10 08:02:12
52.51979913783187,13.402551008957003,2024-10-10 08:02:15
52.519737223853305,13.402476908557817,2024-10-10 08:02:18
52.51967530987474,13.402402808158632,2024-10-10 08:02:21
52.51961339589619,13.402328707759446,2024-10-10 08:02:24
52.519551481917624,13.40225460736026,2024-10-10 08:02:27
52.51948956793906,13.402180506961077,2024-10-10 08:02:30
52.5194276539605,13.402106406561892,2024-10-10 08:02:33
52.51936573998194,13.402032306162706,2024-10-10 08:02:36
52.51930382600338,13.40195820576352,2024-10-10 08:02:39
52.51924191202482,13.401884105364335,2024-10-10 08:02:42
52.51917999804626,13.40181000496515,2024-10-10 08:02:45
52.5191180840677,13.401735904565964,2024-10-10 08:02:48
52.51905617008914,13.401661804166778,2024-10-10 08:02:51
52.518994256110574,13.401587703767595,2024-10-10 08:02:54
52.51893234213202,13.401513603368409,2024-10-10 08:02:57
52.518870428153456,13.401439502969223,2024-10-10 08:03:00
52.51880851417489,13.401365402570038,2024-10-10 08:03:03
52.51874660019634,13.401291302170852,2024-10-10 08:03:06
52.518684686217775,13.401217201771667,2024-10-10 08:03:09
52.51862277223921,13.401143101372481,2024-10-10 08:03:12
52.51856085826065,13.401069000973298,2024-10-10 08:03:15
52.51849894428209,13.400994900574112,2024-10-10 08:03:18
52.51843703030353,13.400920800174926,2024-10-10 08:03:21
