latitude,longitude,timestamp
52.52298047789695,13.403459047459764,2024-10-10 08:00:00
52.52292181878176,13.403552536675942,2024-10-10 08:00:03
52.52286315966658,13.40364602589212,2024-10-10 08:00:06
52.52280450055139,13.403739515108299,2024-10-10 08:00:09
52.522745841436205,13.403833004324477,2024-10-10 08:00:12
52.522687182321015,13.403926493540656,2024-10-10 08:00:15
52.52262852320583,13.404019982756834,2024-10-10 08:00:18
52.52256986409064,13.404113471973012,2024-10-10 08:00:21
52.52251120497545,13.40420696118919,2024-10-10 08:00:24
52.52245254586027,13.404300450405369,2024-10-10 08:00:27
52.52239388674508,13.404393939621547,2024-10-10 08:00:30
52.522335227629895,13.404487428837726,2024-10-10 08:00:33
52.522276568514705,13.404580918053904,2024-10-10 08:00:36
52.52221790939952,13.404674407270083,2024-10-10 08:00:39
52.52215925028433,13.40476789648626,2024-10-10 08:00:42
52.52210059116915,13.40486138570244,2024-10-10 08:00:45
52.52204193205396,13.404954874918618,2024-10-10 08:00:48
52.52198327293877,13.405048364134796,2024-10-10 08:00:51
52.521924613823586,13.405141853350974,2024-10-10 08:00:54
52.521865954708396,13.405235342567153,2024-10-10 08:00:57
52.52180729559321,13.405328831783331,2024-10-10 08:01:00
52.52174863647802,13.40542232099951,2024-10-10 08:01:03
52.52168997736284,13.405515810215688,2024-10-10 08:01:06
52.52163131824765,13.405609299431866,2024-10-10 08:01:09
52.52157265913246,13.405702788648044,2024-10-10 08:01:12
52.52151400001728,13.405796277864223,2024-10-10 08:01:15
52.52145534090209,13.405889767080401,2024-10-10 08:01:18
52.521396681786904,13.40598325629658,2024-10-10 08:01:21
52.52133802267171,13.406076745512758,2024-10-10 08:01:24
52.52127936355653,13.406170234728936,2024-10-10 08:01:27
52.52122070444134,13.406263723945115,2024-10-10 08:01:30
52.52116204532615,13.406357213161293,2024-10-10 08:01:33
52.52110338621097,13.406450702377471,2024-10-10 08:01:36
52.52104472709578,13.40654419159365,2024-10-10 08:01:39
52.520986067980594,13.406637680809828,2024-10-10 08:01:42
52.520927408865404,13.406731170026006,2024-10-10 08:01:45
52.52086874975022,13.406824659242185,2024-10-10 08:01:48
52.52081009063503,13.406918148458363,2024-10-10 08:01:51
52.52075143151985,13.407011637674541,2024-10-10 08:01:54
52.52069277240466,13.40710512689072,2024-10-10 08:01:57
52.52063411328947,13.407198616106898,2024-10-10 08:02:00
52.520575454174285,13.407292105323076,2024-10-10 08:02:03
52.520516795059095,13.407385594539255,2024-10-10 08:02:06
52.52045813594391,13.407479083755433,2024-10-10 08:02:09
52.52039947682872,13.407572572971612,2024-10-10 08:02:12
52.52034081771354,13.40766606218779,2024-10-10 08:02:15
52.52028215859835,13.407759551403968,2024-10-10 08:02:18
52.52022349948316,13.407853040620147,2024-10-10 08:02:21
52.520164840367976,13.407946529836325,2024-10-10 08:02:24
52.520106181252785,13.408040019052503,2024-10-10 08:02:27
52.5200475221376,13.40813350826868,2024-10-10 08:02:30
52.51998886302241,13.408226997484858,2024-10-10 08:02:33
52.51993020390723,13.408320486701037,2024-10-10 08:02:36
52.51987154479204,13.408413975917215,2024-10-10 08:02:39
52.51981288567685,13.408507465133393,2024-10-10 08:02:42
52.519754226561666,13.408600954349572,2024-10-10 08:02:45
52.519695567446476,13.40869444356575,2024-10-10 08:02:48
52.51963690833129,13.408787932781928,2024-10-10 08:02:51
52.5195782492161,13.408881421998107,2024-10-10 08:02:54
52.51951959010092,13.408974911214285,2024-10-10 08:02:57
52.51946093098573,13.409068400430463,2024-10-10 08:03:00
52.51940227187054,13.409161889646642,2024-10-10 08:03:03
52.51934361275536,13.40925537886282,2024-10-10 08:03:06
52.51928495364017,13.409348868078999,2024-10-10 08:03:09
52.519226294524984,13.409442357295177,2024-10-10 08:03:12
52.519167635409794,13.409535846511355,2024-10-10 08:03:15
52.51910897629461,13.409629335727534,2024-10-10 08:03:18
52.51905031717942,13.409722824943712,2024-10-10 08:03:21
52.51899165806424,13.40981631415989,2024-10-10 08:03:24
52.51893299894905,13.409909803376069,2024-10-10 08:03:27
52.51887433983386,13.410003292592247,2024-10-10 08:03:30
52.518815680718674,13.410096781808425,2024-10-10 08:03:33
52.518757021603484,13.410190271024604,2024-10-10 08:03:36
52.5186983624883,13.410283760240782,2024-10-10 08:03:39
52.51863970337311,13.41037724945696,2024-10-10 08:03:42
52.51858104425793,13.410470738673139,2024-10-10 08:03:45
52.51852238514274,13.410564227889317,2024-10-10 08:03:48
52.51846372602755,13.410657717105495,2024-10-10 08:03:51
52.518405066912365,13.410751206321674,2024-10-10 08:03:54
52.518346407797175,13.410844695537852,2024-10-10 08:03:57
52.51828774868199,13.41093818475403,2024-10-10 08:04:00
52.5182290895668,13.411031673970209,2024-10-10 08:04:03
52.51817043045162,13.411125163186387,2024-10-10 08:04:06
52.51811177133643,13.411218652402566,2024-10-10 08:04:09
52.51805311222124,13.411312141618744,2024-10-10 08:04:12
52.517994453106056,13.411405630834922,2024-10-10 08:04:15
52.517935793990866,13.4114991200511,2024-10-10 08:04:18
52.51787713487568,13.411592609267279,2024-10-10 08:04:21
52.51781847576049,13.411686098483457,2024-10-10 08:04:24
52.51775981664531,13.411779587699636,2024-10-10 08:04:27
52.51770115753012,13.411873076915814,2024-10-10 08:04:30
52.517642498414936,13.411966566131992,2024-10-10 08:04:33
52.517583839299746,13.41206005534817,2024-10-10 08:04:36
52.517525180184556,13.41215354456435,2024-10-10 08:04:39
52.51746652106937,13.412247033780528,2024-10-10 08:04:42
52.51740786195418,13.412340522996706,2024-10-10 08:04:45
52.517349202839,13.412434012212884,2024-10-10 08:04:48
52.51729054372381,13.412527501429063,2024-10-10 08:04:51
52.51723188460863,13.412620990645241,2024-10-10 08:04:54
52.51717322549344,13.41271447986142,2024-10-10 08:04:57
