latitude,longitude,timestamp
52.51985753651066,13.40518546897078,2024-10-10 08:00:00
52.51976433039878,13.40512990854632,2024-10-10 08:00:03
52.519671124286894,13.40507434812186,2024-10-10 08:00:06
52.51957791817501,13.405018787697399,2024-10-10 08:00:09
52.519484712063125,13.40496322727294,2024-10-10 08:00:12
52.51939150595124,13.40490766684848,2024-10-10 08:00:15
52.519298299839356,13.40485210642402,2024-10-10 08:00:18
52.519205093727464,13.40479654599956,2024-10-10 08:00:21
52.51911188761558,13.4047409855751,2024-10-10 08:00:24
52.519018681503695,13.404685425150639,2024-10-10 08:00:27
52.51892547539181,13.40462986472618,2024-10-10 08:00:30
52.518832269279926,13.40457430430172,2024-10-10 08:00:33
52.51873906316804,13.40451874387726,2024-10-10 08:00:36
52.51864585705616,13.4044631834528,2024-10-10 08:00:39
52.51855265094427,13.404407623028339,2024-10-10 08:00:42
52.51845944483239,13.404352062603879,2024-10-10 08:00:45
52.5183662387205,13.40429650217942,2024-10-10 08:00:48
52.51827303260862,13.40424094175496,2024-10-10 08:00:51
52.518179826496734,13.4041853813305,2024-10-10 08:00:54
52.51808662038484,13.40412982090604,2024-10-10 08:00:57
52.51799341427296,13.404074260481579,2024-10-10 08:01:00
52.51790020816107,13.404018700057119,2024-10-10 08:01:03
52.51780700204919,13.40396313963266,2024-10-10 08:01:06
52.517713795937304,13.4039075792082,2024-10-10 08:01:09
52.51762058982542,13.40385201878374,2024-10-10 08:01:12
52.517527383713535,13.40379645835928,2024-10-10 08:01:15
52.51743417760165,13.403740897934819,2024-10-10 08:01:18
52.517340971489766,13.403685337510359,2024-10-10 08:01:21
52.51724776537788,13.4036297770859,2024-10-10 08:01:24
52.517154559266,13.40357421666144,2024-10-10 08:01:27
52.51706135315411,13.40351865623698,2024-10-10 08:01:30
52.51696814704222,13.40346309581252,2024-10-10 08:01:33
52.516874940930336,13.403407535388059,2024-10-10 08:01:36
52.51678173481845,13.403351974963599,2024-10-10 08:01:39
52.51668852870657,13.403296414539138,2024-10-10 08:01:42
52.51659532259468,13.40324085411468,2024-10-10 08:01:45
52.5165021164828,13.40318529369022,2024-10-10 08:01:48
52.51640891037091,13.403129733265759,2024-10-10 08:01:51
52.51631570425903,13.403074172841299,2024-10-10 08:01:54
52.516222498147144,13.403018612416838,2024-10-10 08:01:57
52.51612929203526,13.402963051992378,2024-10-10 08:02:00
52.516036085923375,13.40290749156792,2024-10-10 08:02:03
52.51594287981149,13.40285193114346,2024-10-10 08:02:06
52.515849673699606,13.402796370718999,2024-10-10 08:02:09
52.515756467587714,13.402740810294539,2024-10-10 08:02:12
52.51566326147583,13.402685249870078,2024-10-10 08:02:15
52.515570055363945,13.402629689445618,2024-10-10 08:02:18
52.51547684925206,13.40257412902116,2024-10-10 08:02:21
52.515383643140176,13.4025185685967,2024-10-10 08:02:24
52.51529043702829,13.402463008172239,2024-10-10 08:02:27
52.51519723091641,13.402407447747779,2024-10-10 08:02:30
52.51510402480452,13.402351887323318,2024-10-10 08:02:33
52.51501081869264,13.402296326898858,2024-10-10 08:02:36
52.51491761258075,13.4022407664744,2024-10-10 08:02:39
52.51482440646887,13.40218520604994,2024-10-10 08:02:42
52.514731200356984,13.402129645625479,2024-10-10 08:02:45
52.51463799424509,13.402074085201019,2024-10-10 08:02:48
52.51454478813321,13.402018524776558,2024-10-10 08:02:51
52.51445158202132,13.401962964352098,2024-10-10 08:02:54
52.51435837590944,13.40190740392764,2024-10-10 08:02:57
52.514265169797554,13.401851843503179,2024-10-10 08:03:00
52.51417196368567,13.401796283078719,2024-10-10 08:03:03
52.514078757573785,13.401740722654258,2024-10-10 08:03:06
52.5139855514619,13.401685162229798,2024-10-10 08:03:09
52.513892345350015,13.401629601805338,2024-10-10 08:03:12
52.51379913923813,13.40157404138088,2024-10-10 08:03:15
52.513705933126246,13.401518480956419,2024-10-10 08:03:18
52.51361272701436,13.401462920531959,2024-10-10 08:03:21
52.51351952090248,13.401407360107498,2024-10-10 08:03:24
52.513426314790586,13.401351799683038,2024-10-10 08:03:27
52.5133331086787,13.401296239258578,2024-10-10 08:03:30
52.513239902566816,13.401240678834117,2024-10-10 08:03:33
52.51314669645493,13.401185118409659,2024-10-10 08:03:36
52.51305349034305,13.401129557985199,2024-10-10 08:03:39
52.51296028423116,13.401073997560738,2024-10-10 08:03:42
52.51286707811928,13.401018437136278,2024-10-10 08:03:45
52.51277387200739,13.400962876711818,2024-10-10 08:03:48
52.51268066589551,13.400907316287357,2024-10-10 08:03:51
52.512587459783624,13.400851755862899,2024-10-10 08:03:54
52.51249425367174,13.400796195438438,2024-10-10 08:03:57
52.512401047559855,13.400740635013978,2024-10-10 08:04:00
52.512307841447964,13.400685074589518,2024-10-10 08:04:03
52.51221463533608,13.400629514165058,2024-10-10 08:04:06
52.512121429224194,13.400573953740597,2024-10-10 08:04:09
52.51202822311231,13.400518393316139,2024-10-10 08:04:12
52.511935017000425,13.400462832891678,2024-10-10 08:04:15
52.51184181088854,13.400407272467218,2024-10-10 08:04:18
52.511748604776656,13.400351712042758,2024-10-10 08:04:21
52.51165539866477,13.400296151618297,2024-10-10 08:04:24
52.51156219255289,13.400240591193837,2024-10-10 08:04:27
52.511468986441,13.400185030769379,2024-10-10 08:04:30
52.51137578032912,13.400129470344918,2024-10-10 08:04:33
52.51128257421723,13.400073909920458,2024-10-10 08:04:36
52.51118936810534,13.400018349495998,2024-10-10 08:04:39
52.51109616199346,13.399962789071537,2024-10-10 08:04:42
52.51100295588157,13.399907228647077,2024-10-10 08:04:45
52.51090974976969,13.399851668222619,2024-10-10 08:04:48
52.5108165436578,13.399796107798158,2024-10-10 08:04:51
52.51072333754592,13.399740547373698,2024-10-10 08:04:54
52.510630131434034,13.399684986949238,2024-10-10 08:04:57
